company,warehouse,name,description,client,itemFamily,unitCost,allowCartonization,allowAllocationByLPN,allocationRoundUpStrategyType,allocationRoundUpStrategyValue,trackingVolumeFlag,trackingLotNumberFlag,trackingManufactureDateFlag,shelfLifeDays,trackingExpirationDateFlag,imageUrl,thumbnailUrl
20901,WMEC,RAW-0020-92,"ZIPPER #8 38mm 60""",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0022-08,密封圈 LOCK SEALER,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0025-06,the woven label Black red white stripe,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0025-07,WOVEN LABEL(MADE IN USA),,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0025-144,"成份標 內成分標  印英法西班牙語 (美國半成品用,PBK)-17""",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0026-01,Rubber LOGO,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0028-14,"牛筋繩5""L 白色",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0035-01,Big Corner guard left,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0041-0558,氣槍,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0041-0559,口罩机,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0041-0562,"雪梨纸  16""*15""（17g）",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0041-0595,"包材PE袋 0.030mm*26""(開口)*30""",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0041-0663,信易 真空產生器(10HP),,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-0041-0854,工作手套（122L*60W*25H cm  600set）,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-1006-01L,wheel  L,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-1017-03K,Zipper pull,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-1018-01M,ABS Board order for 25'' 3.2mm*2''*12-1/2'',,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-1406-01R,wheel  R,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-18911-Y,Roller,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-BEARING-01,BEARING,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,RAW-REVOHANGTAG-21535,REVO HANGTAG 21535 MADE IN USA,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,REW-0031-04,Small beads sequins Black left,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,SE5Q2017-3581-SFH,SE5Q2017-3581 HANDLE,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,SE8865-BUCKET,"PLASTIC EASTER BUCKET, ASSORTED",,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,UB172BT24,6 pc Beach Tote Set ASSRT,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,VL-0017-XL-35-LABEL,VL OPP XL TEAL LABEL,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,VL-0017-XL-45-LABEL,VL OPP XL GREEN LABEL,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,VL-CB016-45-LG-LABEL,VL GREEN LG CROCK LABELS,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,VL-CB016-90-MD-LABEL,VL ORANGE MD CROCK LABELS,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,VL-COLL-20-0001,VL USA Collar Grey LG,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,VL-COLM-55-0002,VL USA Collar Pink MD,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,VL-DB017-90-Injection-0001,VL-DB017-90-Injection,,SA,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,VL-DB017-TR-LABEL,VL DOUBLE BOWL TRADITIONAL COLORS LABEL,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,VL-DD-10-0005,VL ECO DBL DINER,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,VL-DD-10-Bowl-0004,VL-DD-10-Bowl,,副組裝料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,VL-DD-10-Frame-0009,VL-DD-10-Frame,,副組裝料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WE04362-20,West Elm Toiletry Bag Poly Grey,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WE04362-35,West Elm Toiletry Bag Nylon Teal,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WE04362-93,West Elm Toiletry Bag Nylon Copper,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WE04397-35,West Elm Mini Kit Nylon Teal,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WE04401-20,West Elm Dopp Kit Poly Grey,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WE04477DNO,West Elm Duffle Nylon Olive,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WE04477DNT,West Elm Duffle Nylon Teal,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WE04477DNY,West Elm Duffle Nylon Yellow,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-04-0003,4 LB STORAGE,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-04-BODY-0003,WP-00020-04-BODY,,副組裝料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-04-BODY-0007,WP-00020-04-BODY,,SA,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-04-BODY-0010,WP-00020-04-BODY,,副組裝料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-04-LID-0007,WP-00020-04-LID,,SA,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-04-LID-0010,WP-00020-04-LID,,SA,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-10-LABEL,10LBS Pet Container Label,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-10-LATCH-0008,WP-00020-10-LATCH,,SA,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-10-LATCH-0008,WP-00020-10-LATCH,,副組裝料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-10-LID-0001,WP-00020-10-LID,,副組裝料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-10-LID-0007,WP-00020-10-LID,,SA,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-10-Lid-0008,WP-00020-10-Lid,,SA,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-25-0006,25 LB STORAGE,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-25-0011,25 LB STORAGE,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-25-0013,25 LB STORAGE,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-25-BODY-0002,WP-00020-25-BODY,,副組裝料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-25-BODY-0010,WP-00020-25-BODY,,SA,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-25-BODY-0011,WP-00020-25-BODY,,副組裝料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-25-BODY-0013,WP-00020-25-BODY,,SA,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-25-BODY-0014,WP-00020-25-BODY,,SA,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-25-LATCH-0001,WP-00020-25-LATCH,,副組裝料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-25-LATCH-0013,WP-00020-25-LATCH,,SA,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-25-LID-0010,WP-00020-25-LID,,SA,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-25-WHEEL-0004,WP-00020-25-WHEEL,,SA,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-25-WHEEL-0004,WP-00020-25-WHEEL,,副組裝料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-25-WHEEL-0005,WP-00020-25-WHEEL,,SA,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-25-WHEEL-0009,WP-00020-25-WHEEL,,SA,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-50-0014,50 LB STORAGE,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-50-BODY-0004,WP-00020-50-BODY,,SA,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-50-BODY-0005,WP-00020-50-BODY,,副組裝料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-50-BODY-0006,WP-00020-50-BODY,,副組裝料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-50-BODY-0007,WP-00020-50-BODY,,副組裝料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-50-BODY-0009,WP-00020-50-BODY,,SA,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-50-BODY-0013,WP-00020-50-BODY,,SA,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-50-LATCH-0009,WP-00020-50-LATCH,,副組裝料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-50-LATCH-0014,WP-00020-50-LATCH,,副組裝料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-50-LID-0010,WP-00020-50-LID,,副組裝料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-50-LID-0012,WP-00020-50-LID,,SA,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-50-LID-0013,WP-00020-50-LID,,副組裝料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-50-WHEEL-0005,WP-00020-50-WHEEL,,副組裝料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-50-WHEEL-0010,WP-00020-50-WHEEL,,副組裝料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-50-WHEEL-0013,WP-00020-50-WHEEL,,SA,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-50-WHEEL-0013,WP-00020-50-WHEEL,,副組裝料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-50-WHEEL-0014,WP-00020-50-WHEEL,,副組裝料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-00020-Wheel,Pet Container Wheel,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-0017-10-XL-LABEL,BLACK opp xl bowl label,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-0017-12-XL-SEMI,"XL OPP BOWL, GREY, UNPACK",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-0017-30-XL-SEMI,"XL OPP BOWL, BLUE, UNPACK",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-0017-30-XXL-LABEL,blue opp xxl bowl label,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-CB016-12-LG-0001,Heavyweight Crock Bowl TP TAN- LG,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-CB016-12-LG-0003,Heavyweight Crock Bowl TP TAN- LG,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-CB016-12-LG-Injection-0001,WP-CB016-12-LG-Injection,,副組裝料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-CB016-12-MD-0001,Heavyweight Crock Bowl TP TAN - MD,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-CB016-12-MD-Injection-0001,WP-CB016-12-MD-Injection,,副組裝料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-CB016-30-XL-Injection-0001,WP-CB016-30-XL-Injection,,副組裝料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-DB017-10-Injection-0001,WP-DB017-10-Injection,,SA,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,WP-SF017-65,Slow Feeder Dog Bowl Gunmetal,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,ZWA-002-006,Pneumatic solenoid valve (Q35D2C-L20-AC220V),,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,ZWA-002-012,Vacuum transparent soft trachea,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,ZWA-002-015,8710HL column car presser,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,ZWA-002-016,Solder,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,ZWA-002-029,Reducer,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,ZWA-002-030,Oven heating rods,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,ZWA-002-036,Raw tape,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,ZWA-002-037,Main screw masterbatch bucket heating group,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,ZWA-002-043,Line gloves,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,0003-0042,"Made in USA. 1.3 '' x 0.5'' Sticker, 3 Colors",,PM,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,0004-0002-0002-0006-0049-0000-0001,#8NY雙鎖孔拉頭+新開拉片 銀色,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,0004-0002-0003-0004-0048-0001-0011,輔料拉頭#10NY反穿平頭拉頭+JEEP新開帶鎖孔拉片左插 霧黑,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,0004-0006-0004-0000-0000-0002-3044,腳座 (編號:Y-12)藍色19-3920TCX,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,0004-0006-0004-0000-0000-0002-5043,腳座 (編號:Y-12)粉色14-1905TCX,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,0004-0007-0007-0000-0000-0001-0000,輔料 TSA鎖(景瑜A926USB鎖) 黑色,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,0004-0009-0003-0005-0018-0002-4016,"輔料 管條 PVC扁條霧面 寬:1-1/2"" 長:12-1/2"" 綠色18-6330TCX",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,0004-0009-0003-0005-0018-0002-5018,"輔料管條 PVC扁條 霧面 寬:37mm 長:12-1/2"" 紫色2645C",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,0004-0009-0003-0005-0019-0002-2044,"輔料 管條  PVC 扁條霧面 寬:37mm 長:10-1/2""  銀色",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,0004-0009-0003-0005-0019-0002-3044,"輔料 管條  PVC 扁條霧面 寬:37mm 長:10-1/2""  藍色19-3920TCX",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,0004-0009-0004-0005-0017-0002-4015,"輔料 管條  PVC 最薄平管條霧面   寬:1-1/2""  長:4-1/4""  淺綠色14-4812TCX",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,0004-0009-0004-0005-0017-0002-5043,"輔料 管條 PVC 最薄平管條霧面 寬:1-1/2"" 長:4-1/4"" 粉色14-1905TCX",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,0005-0002-0001-0021-0000-0000-0041,"拉桿 外鐵內鋁 兩節(鵬帆PF-307)外黑內霧黑色,手把/按鍵/塑膠件黑色,手把帶TPR，內管/按鍵印字,上下品B,不含輪總高40""",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,0006-0002-0012-0001-0000-0000-0001,"輪子 八輪(編號:江順SD-828-5AB) 輪胎黑色,輪座銀色,輪蓋銀色 左",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,0006-0002-0012-0001-0000-0000-0003,"輪子 八輪(編號:江順SD-828-5AB) 輪胎黑色,輪座淺綠色,輪蓋淺綠色14-4812TCX 左",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,0006-0002-0012-0001-0000-0000-0004,"輪子 八輪(編號:江順SD-828-5AB) 輪胎黑色,輪座橘色,輪蓋橘色C-13 5010 左",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,0006-0002-0012-0001-0000-0000-0006,"輪子八輪(編號:江順SD-828-5AB)左 輪胎黑色,輪座紫色2645C,輪蓋紫色2645C",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,0006-0002-0025-0001-0000-0000-0003,"8輪(編號:江順SD-828-5AB 不加輪蓋) 輪胎黑色,輪座淺綠色14-4812TCX 左",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,0006-0002-0025-0002-0000-0000-0002,"8輪(編號:江順SD-828-5AB 不加輪蓋) 輪胎黑色,輪座粉色14-1905TCX 右",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,0007-0001-0010-0000-0000-0000-0016,頂側手把 (凱爾特:K137) 綠色18-6330TCX,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,0007-0001-0015-0000-0000-0000-0001,"手把類 頂側手把(凱爾特:K150)手把黑色,手把座黑色(加手把墊片)",,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,0008-0002-0002-0000-0018-0000-0003,五金螺絲 尖尾自攻絲 面:12mm 內徑:4mm 腳長:14mm 銀白,,已採購的料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,0009-0002-0002-0000-0016-0000-0047,包材 主吊牌 JEEP( #22822),,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,0009-0004-0002-0041-0001-0000-0000,"包材PE袋 0.050mm x38"" (開口)x43"" 印警語",,PUR,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,0010-0011-0001-0000-0000-0000-0000,其他 拉桿附戒 PVC半戒,,已採購的料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,011-014-0041,"PE袋印警語 0.030mm x 27-1/2"" (開口)x31""",,PUR,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,1140174,"REVO ICON 2 PC LUGGAGE SET, BLACK",,KIT,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,13472P-10-MS,SI BRIEFCASE BLACK,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,13472P-20-BP,SI BACKPACK GRAY,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,15202-62-29,"REVO SPIN 29""EXP.UR, MOCHA",,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,1677864,"West Elm Teal luggage  20""",,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,17316,50lb pet container,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,17879-11-30,REVO IMPACT 30IN TWISTER BLACK,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,17879-11-3E,17879-11-30/25/20 REVO IMPACT ONYX,,KIT,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,17880-50-25,REVO SATELLITE 25IN TWISTER RED,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,18232P-A1,The inner sleeve A / 大号内里,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,18291-20-3E,"REVO TWIST SPINNER, GREY, 5PC Nested set",,KIT,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,18291-20-5E,"REVO TWIST SPINNER, GREY, 5PC set",,KIT,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,18907-31-DF,"DK CLASSIC NAVY 21"" DUFFEL",,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,18910-A3,Elastic belt buckle A,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,18910-A3-L,Elastic belt buckle A-L,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,18910-B,Exhibition of wai B,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,18910-B2-PE,Enclosure Construction B,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,18910-B2-RD,Enclosure Construction B,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,18911-10-30,"REVO IMPACT HARDSIDE 30"" UPRIGHT, BLACK",,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,18911-20-25,"REVO IMPACT HARDSIDE 25"" UPRIGHT, GRAY",,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,18911-31-3E,18911-31-30/25/20 REVO IMPACT NAVY,,KIT,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,18911-B1-M,The inner sleeve M,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,18911-C3,Elastic belt buckle C,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,18911P-10-20,"REVO IMPACT HARDSIDE 20"" UPRIGHT, BLACK",,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,18911P-20-20,"REVO IMPACT HARDSIDE 20"" UPRIGHT, GRAY",,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,18911P-53-30,"REVO IMPACT 30"" SPINNER, BURGUNDY",,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,18945-09-5S,"MAYFAIR 5PCS SPINNER SET, BLACK/WHITE W/SCALE GINGHAM PRINT",,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,18966-65-24,REVO 24IN HARDSIDE,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,19106-50-L,Exhibition of wai L-RED,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,19106-50-M,Exhibition of wai M-RED,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,19106P-20-WT,REVO LUNA BUSINESS CASE Silver,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,19106P-50-L2,Enclosure Construction L-RED,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,19106P-50-S6,After the inner -S,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,19106P-M,For mer neri -M,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,1920-5QT-CAMO-LABEL,5QT BUCKET CAMO LABEL,,RAW,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,1921-5QT-CAMO-0004,5 QT BUCKET - CAMO,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,1921-5QT-CAMO-BODY-0003,1921-5QT-CAMO-BODY,,副組裝料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,1921-5QT-CAMO-HANDLE-0006,1921-5QT-CAMO-HANDLE,,SA,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,1921-5QT-CAMO-HANDLE-0008,1921-5QT-CAMO-HANDLE,,副組裝料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,1921-5QT-CAMO-HANDLE-0009,1921-5QT-CAMO-HANDLE,,副組裝料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,1921-5QT-CAMO-Print-0006,1921-5QT-CAMO-Print,,副組裝料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,1921-5QT-DINO-0005,5 QT BUCKET - DINO,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,1921-5QT-DINO-0007,5 QT BUCKET - DINO,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,1921-5QT-DINO-BODY-0002,1921-5QT-DINO-BODY,,SA,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,1921-5QT-DINO-HANDLE-0007,1921-5QT-DINO-HANDLE,,SA,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,1921-5QT-DINO-Print-0004,1921-5QT-DINO-Print,,SA,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,1921-5QT-DINO-Print-0005,1921-5QT-DINO-Print,,副組裝料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,1921-5QT-DINO-Print-0007,1921-5QT-DINO-Print,,SA,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,1921-5QT-DINO-Print-0007,1921-5QT-DINO-Print,,副組裝料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,1921-5QT-EASTER-0001,5 QT BUCKET - HAPEAS,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,1921-5QT-EASTER-0005,5 QT BUCKET - HAPEAS,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,1921-5QT-EASTER-BODY-0006,1921-5QT-EASTER-BODY,,副組裝料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,1921-5QT-EASTER-Print-0005,1921-5QT-EASTER-Print,,副組裝料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,1921-5QT-EASTER-Print-0007,1921-5QT-EASTER-Print,,副組裝料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,1921-5QT-EGG-0010,5 QT BUCKET - EGGS,,FG,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,1921-5QT-EGG-BODY-0009,1921-5QT-EGG-BODY,,副組裝料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,1921-5QT-EGG-BODY-0010,1921-5QT-EGG-BODY,,副組裝料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,1921-5QT-EGG-HANDLE-0002,1921-5QT-EGG-HANDLE,,副組裝料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,1921-5QT-EGG-HANDLE-0003,1921-5QT-EGG-HANDLE,,副組裝料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,1921-5QT-EGG-HANDLE-0005,1921-5QT-EGG-HANDLE,,副組裝料號,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,1921-5QT-EGG-HANDLE-0008,1921-5QT-EGG-HANDLE,,SA,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,1921-5QT-FROG-BODY-0005,1921-5QT-FROG-BODY,,SA,0,false,false,NONE,0,true,false,false,0,false,,
20901,WMEC,1921-5QT-FROG-HANDLE-0002,1921-5QT-FROG-HANDLE,,SA,0,false,false,NONE,0,true,false,false,0,false,,
